id,age,job,marital,education,defaultloan,housingloan,loan
32744,24,blue-collar,married,professional.course,unknown,no,no
2961,24,admin.,single,high.school,no,no,no
4495,24,student,single,high.school,no,no,no
5865,24,services,single,high.school,no,yes,yes
9793,24,blue-collar,single,basic.4y,no,no,no
10982,24,blue-collar,single,high.school,no,no,no
539,24,admin.,single,high.school,no,no,no
5141,24,services,single,high.school,no,no,no
5261,24,services,single,university.degree,no,no,no
5390,24,services,single,basic.9y,no,yes,no
10793,24,blue-collar,single,basic.9y,no,no,no
8753,24,technician,single,university.degree,no,no,no
26948,24,technician,married,university.degree,no,yes,yes
4582,24,student,single,high.school,no,yes,no
4658,24,student,single,high.school,no,no,no
5733,24,services,single,high.school,no,yes,no
7105,24,technician,single,professional.course,no,yes,no
8691,24,technician,single,professional.course,no,no,no
20468,24,services,married,high.school,no,no,no
30196,24,blue-collar,married,basic.9y,unknown,no,no
2331,24,admin.,single,high.school,no,no,yes
4616,24,student,single,basic.9y,no,yes,no
5099,24,services,single,basic.9y,unknown,no,yes
9134,24,unemployed,single,high.school,no,yes,no
18100,24,student,married,university.degree,no,no,no
5602,24,services,single,high.school,no,no,yes
10016,24,blue-collar,single,basic.9y,no,no,no
15797,24,admin.,married,basic.9y,no,yes,no
1051,24,admin.,single,high.school,unknown,yes,no
4445,24,student,single,high.school,no,no,no
5382,24,services,single,basic.9y,no,no,no
5837,24,services,single,high.school,no,no,no
7214,24,technician,single,basic.6y,no,yes,no
8545,24,technician,single,university.degree,no,yes,no
888,24,admin.,single,high.school,no,yes,no
3513,24,admin.,single,university.degree,no,yes,yes
22133,24,management,married,basic.9y,no,no,no
2517,24,admin.,single,professional.course,no,no,no
4261,24,student,single,basic.9y,no,no,no
10195,24,blue-collar,single,basic.9y,no,yes,no
13437,24,admin.,married,university.degree,no,yes,no
29173,24,blue-collar,married,basic.9y,no,no,no
29204,24,blue-collar,married,basic.4y,unknown,yes,no
31092,24,blue-collar,married,basic.9y,no,no,no
582,24,admin.,single,professional.course,no,yes,yes
4304,24,student,single,high.school,unknown,yes,no
4305,24,student,single,university.degree,no,yes,no
4681,24,student,single,high.school,no,yes,yes
4850,24,unknown,single,university.degree,no,no,no
5246,24,services,single,high.school,no,yes,no
7213,24,technician,single,basic.6y,no,yes,no
10039,24,blue-collar,single,basic.9y,no,yes,yes
23205,24,management,married,university.degree,no,yes,no
26707,24,technician,married,professional.course,no,yes,no
3780,24,admin.,single,university.degree,no,no,no
5240,24,services,single,professional.course,no,yes,no
19117,24,services,married,high.school,no,yes,no
19342,24,services,married,high.school,no,no,no
30169,24,blue-collar,married,basic.9y,unknown,no,no
34431,24,blue-collar,married,basic.9y,no,yes,no
1381,24,admin.,single,high.school,no,yes,no
3309,24,admin.,single,university.degree,no,yes,yes
4079,24,student,single,basic.4y,no,no,no
4227,24,student,single,high.school,no,no,yes
5556,24,services,single,unknown,no,no,no
5572,24,services,single,high.school,no,yes,no
10114,24,blue-collar,single,basic.6y,no,no,no
20469,24,services,married,high.school,no,no,no
10886,24,blue-collar,single,basic.9y,no,yes,no
10941,24,blue-collar,single,high.school,no,no,no
18870,24,services,married,high.school,no,yes,no
9458,24,blue-collar,single,basic.9y,no,yes,no
9924,24,blue-collar,single,basic.9y,unknown,yes,no
10869,24,blue-collar,single,basic.9y,no,yes,no
22929,24,management,married,unknown,no,no,no
31335,24,blue-collar,married,professional.course,no,no,no
6124,24,management,single,university.degree,no,yes,no
8386,24,technician,single,basic.9y,no,yes,no
31191,24,blue-collar,married,basic.9y,no,no,no
4427,24,student,single,high.school,no,no,no
1050,24,admin.,single,high.school,unknown,yes,no
2878,24,admin.,single,high.school,unknown,no,no
3734,24,admin.,single,high.school,no,no,no
4441,24,student,single,high.school,no,yes,no
6643,24,technician,single,professional.course,no,no,yes
28778,24,blue-collar,married,basic.9y,no,yes,no
4664,24,student,single,high.school,no,no,no
4893,24,services,single,high.school,no,yes,yes
4951,24,services,single,high.school,no,no,no
12512,24,admin.,married,high.school,no,no,yes
15392,24,admin.,married,professional.course,no,yes,no
1000,24,admin.,single,high.school,no,no,no
1047,24,admin.,single,high.school,unknown,yes,no
4288,24,student,single,basic.4y,no,yes,no
4630,24,student,single,high.school,no,no,no
5241,24,services,single,professional.course,no,yes,no
6748,24,technician,single,professional.course,unknown,no,no
10734,24,blue-collar,single,basic.9y,no,no,yes
11304,24,self-employed,single,professional.course,no,yes,no
21331,24,housemaid,married,basic.9y,no,yes,no
31204,24,blue-collar,married,basic.9y,no,yes,no
40552,24,blue-collar,divorced,high.school,no,yes,no
5864,24,services,single,basic.9y,no,yes,yes
4536,24,student,single,unknown,no,no,no
4631,24,student,single,high.school,no,yes,no
4847,24,unknown,single,university.degree,no,yes,yes
5848,24,services,single,high.school,no,no,no
7212,24,technician,single,basic.6y,no,yes,yes
11055,24,entrepreneur,single,university.degree,no,yes,no
12000,24,admin.,married,high.school,no,yes,no
18789,24,services,married,professional.course,no,yes,no
4078,24,student,single,basic.4y,no,unknown,unknown
5573,24,services,single,high.school,no,yes,no
7350,24,technician,single,university.degree,no,no,yes
1154,24,admin.,single,high.school,no,yes,no
5657,24,services,single,high.school,unknown,yes,no
7233,24,technician,single,professional.course,no,no,no
8222,24,technician,single,high.school,no,yes,no
8271,24,technician,single,university.degree,no,yes,no
11477,24,self-employed,single,university.degree,no,no,no
6879,24,technician,single,professional.course,unknown,yes,yes
8251,24,technician,single,professional.course,no,yes,no
26693,24,technician,married,professional.course,no,no,yes
1048,24,admin.,single,high.school,unknown,yes,yes
2362,24,admin.,single,university.degree,no,yes,no
5225,24,services,single,high.school,no,no,no
5812,24,services,single,high.school,no,no,yes
7223,24,technician,single,basic.6y,no,no,no
27126,24,technician,married,professional.course,no,no,no
29500,24,blue-collar,married,basic.9y,unknown,yes,no
31307,24,blue-collar,married,professional.course,no,no,no
4005,24,student,single,high.school,unknown,yes,yes
8354,24,technician,single,basic.9y,no,no,no
10090,24,blue-collar,single,unknown,no,no,no
10854,24,blue-collar,single,basic.9y,no,yes,no
10882,24,blue-collar,single,basic.9y,no,unknown,unknown
8546,24,technician,single,professional.course,no,no,no
1200,24,admin.,single,high.school,no,unknown,unknown
1353,24,admin.,single,high.school,no,yes,yes
4068,24,student,single,high.school,unknown,no,no
5093,24,services,single,high.school,no,yes,no
8548,24,technician,single,professional.course,no,no,yes
10004,24,blue-collar,single,high.school,no,yes,no
10942,24,blue-collar,single,high.school,no,yes,no
5296,24,services,single,high.school,no,no,no
5381,24,services,single,basic.9y,no,yes,no
5570,24,services,single,high.school,no,yes,no
9687,24,blue-collar,single,basic.4y,no,no,no
31292,24,blue-collar,married,professional.course,no,no,no
3481,24,admin.,single,university.degree,no,no,no
3995,24,student,single,high.school,no,no,no
5813,24,services,single,high.school,no,no,no
5975,24,services,single,high.school,no,yes,no
3448,24,admin.,single,university.degree,no,yes,no
5299,24,services,single,high.school,no,yes,no
6453,24,management,single,university.degree,no,yes,no
8632,24,technician,single,professional.course,no,unknown,unknown
23218,24,management,married,university.degree,no,no,no
1156,24,admin.,single,high.school,no,yes,no
2330,24,admin.,single,high.school,no,yes,yes
8650,24,technician,single,high.school,no,yes,no
34180,24,blue-collar,married,basic.9y,no,unknown,unknown
39875,24,technician,divorced,professional.course,no,yes,no
3063,24,admin.,single,basic.9y,no,yes,no
4324,24,student,single,basic.9y,no,yes,no
5142,24,services,single,high.school,no,yes,yes
6541,24,management,single,university.degree,no,yes,no
8905,24,technician,single,university.degree,no,yes,yes
10819,24,blue-collar,single,high.school,no,yes,no
18643,24,services,married,high.school,no,no,no
1112,24,admin.,single,professional.course,no,yes,no
4632,24,student,single,high.school,no,yes,no
4846,24,unknown,single,university.degree,no,no,no
5176,24,services,single,high.school,no,yes,no
5308,24,services,single,high.school,no,no,no
5375,24,services,single,basic.9y,no,no,no
8645,24,technician,single,professional.course,no,yes,no
8724,24,technician,single,professional.course,no,no,no
11305,24,self-employed,single,professional.course,no,yes,no
19265,24,services,married,high.school,no,yes,no
12259,24,admin.,married,basic.9y,no,yes,no
2384,24,admin.,single,professional.course,no,yes,no
3275,24,admin.,single,university.degree,no,no,no
3982,24,student,single,high.school,no,yes,no
4064,24,student,single,high.school,unknown,no,no
4491,24,student,single,high.school,no,yes,no
5198,24,services,single,high.school,no,no,no
10855,24,blue-collar,single,basic.9y,no,no,no
3779,24,admin.,single,university.degree,no,yes,yes
4848,24,unknown,single,university.degree,no,yes,no
5103,24,services,single,high.school,no,yes,no
10044,24,blue-collar,single,basic.9y,no,yes,no
4228,24,student,single,high.school,no,yes,no
4539,24,student,single,unknown,no,yes,no
4911,24,services,single,high.school,no,yes,no
1002,24,admin.,single,high.school,no,yes,no
4492,24,student,single,high.school,no,yes,no
4493,24,student,single,high.school,no,yes,yes
26714,24,technician,married,professional.course,no,yes,yes
4571,24,student,single,unknown,no,yes,no
5862,24,services,single,high.school,no,yes,yes
8157,24,technician,single,university.degree,no,yes,no
11034,24,entrepreneur,single,high.school,no,yes,no
3318,24,admin.,single,university.degree,no,yes,no
3579,24,admin.,single,university.degree,no,yes,no
8290,24,technician,single,high.school,no,yes,no
10727,24,blue-collar,single,basic.9y,no,no,no
4380,24,student,single,high.school,no,no,no
5569,24,services,single,high.school,no,yes,no
7004,24,technician,single,professional.course,no,yes,no
7206,24,technician,single,basic.6y,no,yes,no
11168,24,entrepreneur,single,university.degree,no,no,no
24532,24,technician,married,professional.course,no,no,no
4937,24,services,single,high.school,no,yes,no
4989,24,services,single,high.school,no,unknown,unknown
5895,24,services,single,high.school,no,no,no
10940,24,blue-collar,single,high.school,no,no,no
4110,24,student,single,high.school,no,yes,no
4727,24,student,single,unknown,no,yes,no
11273,24,self-employed,single,university.degree,no,yes,no
12221,24,admin.,married,high.school,no,no,yes
2953,24,admin.,single,professional.course,no,no,no
3818,24,admin.,single,university.degree,no,no,no
4381,24,student,single,high.school,no,no,no
4974,24,services,single,high.school,no,no,no
20504,24,services,married,high.school,unknown,yes,no
4223,24,student,single,professional.course,no,yes,no
4300,24,student,single,high.school,no,yes,yes
13414,24,admin.,married,unknown,no,yes,no
980,24,admin.,single,high.school,no,yes,yes
4000,24,student,single,high.school,no,unknown,unknown
4472,24,student,single,high.school,unknown,yes,no
18099,24,student,married,university.degree,no,no,no
4915,24,services,single,high.school,no,yes,no
9418,24,blue-collar,single,high.school,no,unknown,unknown
39876,24,technician,divorced,professional.course,no,no,no
1210,24,admin.,single,high.school,no,no,yes
3085,24,admin.,single,university.degree,unknown,no,no
4521,24,student,single,basic.9y,no,unknown,unknown
8972,24,unemployed,single,high.school,no,yes,no
9455,24,blue-collar,single,basic.9y,no,no,no
10895,24,blue-collar,single,unknown,no,no,yes
4507,24,student,single,high.school,no,no,no
5378,24,services,single,basic.9y,no,yes,no
5571,24,services,single,high.school,no,yes,no
8840,24,technician,single,professional.course,no,yes,no
10184,24,blue-collar,single,basic.4y,no,yes,yes
24869,24,technician,married,high.school,unknown,no,no
3595,24,admin.,single,university.degree,no,yes,no
4264,24,student,single,university.degree,no,yes,no
5305,24,services,single,high.school,no,no,no
7277,24,technician,single,basic.9y,no,yes,no
30099,24,blue-collar,married,basic.9y,no,no,yes
34753,24,entrepreneur,married,university.degree,unknown,no,no
501,24,admin.,single,high.school,no,no,no
672,24,admin.,single,university.degree,no,yes,no
758,24,admin.,single,high.school,no,yes,yes
4411,24,student,single,unknown,no,yes,no
9751,24,blue-collar,single,basic.9y,unknown,no,no
11512,24,self-employed,single,unknown,no,no,yes
21335,24,housemaid,married,basic.9y,no,no,no
1069,24,admin.,single,high.school,unknown,no,no
5395,24,services,single,high.school,no,no,no
5769,24,services,single,high.school,no,no,no
5847,24,services,single,high.school,no,yes,no
6557,24,management,single,university.degree,no,no,no
6563,24,management,single,university.degree,no,yes,no
6564,24,management,single,university.degree,no,no,no
7238,24,technician,single,unknown,no,no,no
32736,24,blue-collar,married,basic.9y,no,no,no
1046,24,admin.,single,high.school,unknown,yes,no
4659,24,student,single,high.school,no,yes,yes
5592,24,services,single,high.school,no,yes,no
4065,24,student,single,high.school,unknown,yes,no
4087,24,student,single,university.degree,unknown,yes,no
4230,24,student,single,high.school,no,yes,no
4389,24,student,single,high.school,no,yes,no
4494,24,student,single,high.school,no,yes,yes
4785,24,student,single,high.school,no,yes,yes
4886,24,services,single,high.school,no,no,no
5280,24,services,single,high.school,no,no,no
13078,24,admin.,married,high.school,no,no,no
5242,24,services,single,professional.course,no,yes,no
6646,24,technician,single,professional.course,no,no,no
26775,24,technician,married,professional.course,no,yes,no
1045,24,admin.,single,high.school,unknown,unknown,unknown
4724,24,student,single,unknown,no,yes,no
7035,24,technician,single,basic.9y,no,no,no
8279,24,technician,single,university.degree,no,yes,no
1124,24,admin.,single,professional.course,no,yes,no
4399,24,student,single,high.school,no,yes,no
4770,24,student,single,professional.course,no,no,yes
7220,24,technician,single,basic.6y,no,no,no
8621,24,technician,single,professional.course,no,no,no
10970,24,blue-collar,single,high.school,no,yes,no
18106,24,student,married,university.degree,no,no,no
31254,24,blue-collar,married,basic.9y,no,no,no
34178,24,blue-collar,married,basic.9y,no,unknown,unknown
4074,24,student,single,basic.4y,no,no,no
4163,24,student,single,university.degree,no,no,no
5557,24,services,single,unknown,no,yes,no
2925,24,admin.,single,high.school,no,yes,no
5376,24,services,single,basic.9y,no,yes,no
6598,24,management,single,university.degree,no,yes,no
34863,24,entrepreneur,married,university.degree,no,yes,yes
4267,24,student,single,university.degree,no,no,no
4301,24,student,single,high.school,no,no,no
8535,24,technician,single,basic.9y,no,yes,no
2426,24,admin.,single,university.degree,no,yes,no
3259,24,admin.,single,high.school,no,no,no
3836,24,admin.,single,high.school,no,yes,no
5678,24,services,single,high.school,unknown,yes,no
6348,24,management,single,university.degree,no,no,yes
